########## The sample rate is: 1069
########## recorded point: 10
########## total reoceded time: 10.040471315383911
########## total 9025 time: 10.015576124191284
########## time Stemp: 2022-01-23 03:46:01.640547

Accel_X,Accel_Y,Accel_Z,GYRO_X,GYRO_Y,GYRO_Z,Magn_X,Magn_Y,Magn_Z
0.77099609375,-0.1044921875,0.743408203125,-0.9307861328125,1.190185546875,-0.4119873046875,-73.7213134765625,16.2994384765625,-62.6556396484375
0.771728515625,-0.109130859375,0.6884765625,-1.129150390625,1.0986328125,-0.3814697265625,-73.7213134765625,16.0003662109375,-61.1602783203125
0.773193359375,-0.106689453125,0.754150390625,-1.007080078125,1.1749267578125,-0.54931640625,-74.468994140625,15.252685546875,-60.113525390625
0.774169921875,-0.110107421875,0.7451171875,-0.8544921875,1.3580322265625,-0.4425048828125,-74.169921875,17.34619140625,-61.0107421875
0.775146484375,-0.108642578125,0.7470703125,-0.9765625,1.251220703125,-0.5340576171875,-74.6185302734375,16.8975830078125,-60.5621337890625
0.771484375,-0.10888671875,0.6884765625,-0.91552734375,1.0833740234375,-0.518798828125,-74.6185302734375,16.8975830078125,-60.5621337890625
0.7705078125,-0.106689453125,0.74755859375,-1.1749267578125,1.007080078125,-0.4119873046875,-74.6185302734375,16.8975830078125,-60.5621337890625
0.76904296875,-0.103759765625,0.747314453125,-0.9918212890625,1.0833740234375,-0.5340576171875,-73.870849609375,15.5517578125,-60.41259765625
0.77294921875,-0.1103515625,0.75048828125,-0.9613037109375,1.1749267578125,-0.5340576171875,-74.76806640625,15.252685546875,-61.0107421875
0.771484375,-0.1103515625,0.74365234375,-0.9918212890625,1.2054443359375,-0.518798828125,-74.468994140625,16.448974609375,-61.0107421875
0.76904296875,-0.106689453125,0.74951171875,-0.9613037109375,1.1444091796875,-0.579833984375,-74.468994140625,16.448974609375,-61.0107421875
0.77294921875,-0.10791015625,0.74462890625,-1.1138916015625,1.1444091796875,-0.3509521484375,-74.468994140625,16.448974609375,-61.0107421875
0.77001953125,-0.10986328125,0.740966796875,-1.03759765625,1.1138916015625,-0.5035400390625,-74.468994140625,16.448974609375,-61.0107421875
0.771484375,-0.111328125,0.74609375,-0.9918212890625,1.1749267578125,-0.5645751953125,-73.7213134765625,15.4022216796875,-61.1602783203125
0.767822265625,-0.107666015625,0.74658203125,-1.007080078125,1.312255859375,-0.5035400390625,-74.76806640625,15.850830078125,-60.711669921875
0.7724609375,-0.104736328125,0.7451171875,-0.9307861328125,1.15966796875,-0.54931640625,-74.6185302734375,15.7012939453125,-60.8612060546875
0.77392578125,-0.109619140625,0.748046875,-0.9765625,1.1749267578125,-0.48828125,-74.6185302734375,15.7012939453125,-60.8612060546875
0.7705078125,-0.108642578125,0.75390625,-1.007080078125,0.91552734375,-0.4425048828125,-74.6185302734375,15.7012939453125,-60.8612060546875
0.775634765625,-0.107177734375,0.75048828125,-0.9613037109375,1.129150390625,-0.5340576171875,-74.6185302734375,15.7012939453125,-60.8612060546875
0.774169921875,-0.10595703125,0.746826171875,-1.007080078125,1.2969970703125,-0.579833984375,-75.5157470703125,16.2994384765625,-60.8612060546875
0.772216796875,-0.108154296875,0.74365234375,-0.9765625,1.1749267578125,-0.5035400390625,-74.9176025390625,16.0003662109375,-59.9639892578125
0.771484375,-0.109130859375,0.748779296875,-0.9307861328125,1.1444091796875,-0.42724609375,-75.067138671875,15.850830078125,-60.711669921875
0.7734375,-0.1103515625,0.747314453125,-0.9918212890625,1.1138916015625,-0.5035400390625,-75.067138671875,15.850830078125,-60.711669921875
0.773193359375,-0.112548828125,0.811279296875,-0.91552734375,1.0528564453125,-0.5035400390625,-75.067138671875,15.850830078125,-60.711669921875
0.77197265625,-0.109130859375,0.74609375,-0.91552734375,1.1749267578125,-0.5645751953125,-74.3194580078125,15.1031494140625,-61.1602783203125
0.7734375,-0.108154296875,0.754150390625,-0.8697509765625,1.1444091796875,-0.518798828125,-74.3194580078125,16.0003662109375,-60.2630615234375
0.769287109375,-0.1083984375,0.743408203125,-0.946044921875,1.312255859375,-0.5645751953125,-73.57177734375,16.14990234375,-61.907958984375
0.769287109375,-0.10986328125,0.75,-0.9765625,1.0833740234375,-0.5645751953125,-73.57177734375,16.14990234375,-61.907958984375
0.771728515625,-0.1123046875,0.809814453125,-1.15966796875,1.15966796875,-0.5035400390625,-73.57177734375,16.14990234375,-61.907958984375
0.769775390625,-0.109130859375,0.692138671875,-0.9307861328125,1.1138916015625,-0.5950927734375,-73.57177734375,16.14990234375,-61.907958984375
0.770751953125,-0.10791015625,0.747314453125,-0.9002685546875,1.0986328125,-0.457763671875,-74.3194580078125,16.2994384765625,-60.5621337890625
0.771240234375,-0.1083984375,0.74951171875,-0.946044921875,1.068115234375,-0.6103515625,-74.3194580078125,15.1031494140625,-60.5621337890625
0.7734375,-0.105712890625,0.7470703125,-0.946044921875,1.129150390625,-0.48828125,-74.468994140625,14.95361328125,-60.113525390625
0.772705078125,-0.105712890625,0.74267578125,-0.8392333984375,1.129150390625,-0.518798828125,-74.468994140625,14.95361328125,-60.113525390625
0.771484375,-0.107177734375,0.74365234375,-1.0833740234375,1.15966796875,-0.48828125,-74.468994140625,14.95361328125,-60.113525390625
0.771728515625,-0.1083984375,0.746337890625,-0.9613037109375,1.0528564453125,-0.5035400390625,-74.468994140625,14.95361328125,-60.113525390625
0.767822265625,-0.11279296875,0.747802734375,-0.885009765625,1.1444091796875,-0.4730224609375,-73.272705078125,16.14990234375,-61.0107421875
0.773681640625,-0.11181640625,0.750244140625,-0.9765625,1.0986328125,-0.5340576171875,-74.76806640625,15.5517578125,-60.711669921875
0.77197265625,-0.10888671875,0.75,-1.03759765625,1.15966796875,-0.54931640625,-74.3194580078125,14.8040771484375,-60.5621337890625
0.76904296875,-0.114013671875,0.7451171875,-1.0528564453125,1.1444091796875,-0.579833984375,-74.3194580078125,14.8040771484375,-60.5621337890625
0.7734375,-0.110107421875,0.746337890625,-1.03759765625,1.1138916015625,-0.4425048828125,-74.3194580078125,14.8040771484375,-60.5621337890625
0.775146484375,-0.109619140625,0.745361328125,-1.190185546875,1.129150390625,-0.5645751953125,-74.3194580078125,15.7012939453125,-60.2630615234375
0.76904296875,-0.107177734375,0.752685546875,-0.885009765625,1.1749267578125,-0.457763671875,-74.9176025390625,16.0003662109375,-59.9639892578125
0.7734375,-0.106201171875,0.74462890625,-1.007080078125,1.190185546875,-0.457763671875,-73.7213134765625,15.7012939453125,-60.8612060546875
0.772216796875,-0.10986328125,0.743896484375,-1.0833740234375,1.1444091796875,-0.4730224609375,-74.468994140625,16.14990234375,-61.60888671875
0.7734375,-0.114013671875,0.74853515625,-1.03759765625,1.0528564453125,-0.42724609375,-74.468994140625,16.14990234375,-61.60888671875
0.7724609375,-0.109375,0.689697265625,-1.0986328125,1.129150390625,-0.6561279296875,-74.468994140625,16.14990234375,-61.60888671875
0.77001953125,-0.1103515625,0.74267578125,-0.946044921875,1.2054443359375,-0.457763671875,-74.468994140625,16.14990234375,-61.60888671875
0.768310546875,-0.10400390625,0.74462890625,-0.9307861328125,1.2054443359375,-0.5340576171875,-73.1231689453125,16.5985107421875,-60.2630615234375
0.772705078125,-0.10791015625,0.74658203125,-1.068115234375,1.1749267578125,-0.42724609375,-74.6185302734375,15.4022216796875,-60.2630615234375
0.771240234375,-0.10986328125,0.748291015625,-0.9918212890625,1.03759765625,-0.518798828125,-74.3194580078125,16.2994384765625,-60.2630615234375
0.770263671875,-0.11083984375,0.743896484375,-0.91552734375,1.0528564453125,-0.4730224609375,-74.3194580078125,16.2994384765625,-60.2630615234375
0.768310546875,-0.1083984375,0.7470703125,-1.0528564453125,1.2664794921875,-0.4730224609375,-74.3194580078125,16.2994384765625,-60.2630615234375
0.775146484375,-0.1103515625,0.74609375,-0.9002685546875,1.190185546875,-0.6103515625,-74.3194580078125,16.2994384765625,-60.2630615234375
0.76904296875,-0.1103515625,0.74658203125,-1.0528564453125,1.0986328125,-0.5645751953125,-74.6185302734375,15.4022216796875,-60.5621337890625
0.773681640625,-0.104736328125,0.748046875,-1.0833740234375,1.129150390625,-0.4425048828125,-74.468994140625,16.14990234375,-59.515380859375
0.7724609375,-0.111083984375,0.74609375,-1.03759765625,1.129150390625,-0.579833984375,-74.3194580078125,17.4957275390625,-60.2630615234375
0.771728515625,-0.110107421875,0.810302734375,-0.91552734375,1.220703125,-0.54931640625,-74.3194580078125,17.4957275390625,-60.2630615234375
0.775390625,-0.106689453125,0.690185546875,-0.946044921875,1.190185546875,-0.6866455078125,-74.3194580078125,17.4957275390625,-60.2630615234375
0.770751953125,-0.107421875,0.749267578125,-1.0528564453125,1.1749267578125,-0.5950927734375,-74.3194580078125,17.4957275390625,-60.2630615234375
0.76904296875,-0.109130859375,0.80517578125,-1.0223388671875,1.1749267578125,-0.518798828125,-74.0203857421875,16.5985107421875,-60.5621337890625
0.771240234375,-0.108642578125,0.7431640625,-0.9307861328125,1.2054443359375,-0.4119873046875,-74.76806640625,15.252685546875,-61.60888671875
0.7734375,-0.1103515625,0.750732421875,-1.068115234375,1.2359619140625,-0.42724609375,-75.2166748046875,16.8975830078125,-62.0574951171875
0.772216796875,-0.10595703125,0.754150390625,-0.8392333984375,1.2359619140625,-0.518798828125,-75.2166748046875,16.8975830078125,-62.0574951171875
0.7724609375,-0.109375,0.742919921875,-0.9307861328125,1.129150390625,-0.5645751953125,-73.57177734375,16.748046875,-61.907958984375
0.773681640625,-0.10595703125,0.748046875,-0.9918212890625,1.1749267578125,-0.5340576171875,-74.3194580078125,16.0003662109375,-61.1602783203125
0.770263671875,-0.110595703125,0.743896484375,-1.068115234375,1.1749267578125,-0.4730224609375,-74.169921875,15.850830078125,-61.0107421875
0.776611328125,-0.108642578125,0.743896484375,-0.9307861328125,1.373291015625,-0.5645751953125,-75.5157470703125,16.2994384765625,-62.0574951171875
0.77294921875,-0.104736328125,0.741455078125,-1.0223388671875,1.2054443359375,-0.5035400390625,-74.169921875,17.047119140625,-61.309814453125
0.771728515625,-0.106689453125,0.740966796875,-0.9918212890625,1.068115234375,-0.48828125,-73.4222412109375,15.4022216796875,-60.5621337890625
0.772705078125,-0.108642578125,0.749755859375,-0.8544921875,1.190185546875,-0.48828125,-74.0203857421875,15.1031494140625,-61.4593505859375
0.7724609375,-0.106201171875,0.749755859375,-0.9918212890625,1.0986328125,-0.4425048828125,-74.9176025390625,16.0003662109375,-60.5621337890625
0.771240234375,-0.110595703125,0.7451171875,-1.1749267578125,1.068115234375,-0.3814697265625,-74.76806640625,17.047119140625,-60.711669921875
0.772705078125,-0.107421875,0.75,-0.9002685546875,1.190185546875,-0.5340576171875,-73.57177734375,15.850830078125,-61.0107421875
0.774169921875,-0.10888671875,0.74560546875,-0.9002685546875,1.2054443359375,-0.5035400390625,-74.169921875,16.448974609375,-60.41259765625
0.772216796875,-0.107666015625,0.74462890625,-1.0528564453125,1.129150390625,-0.4119873046875,-74.169921875,16.448974609375,-60.41259765625
0.77294921875,-0.109619140625,0.806396484375,-1.0528564453125,1.15966796875,-0.5035400390625,-74.0203857421875,16.0003662109375,-60.2630615234375
0.772216796875,-0.1083984375,0.747314453125,-0.946044921875,1.190185546875,-0.579833984375,-73.57177734375,16.448974609375,-61.907958984375
0.77490234375,-0.1103515625,0.747802734375,-0.9918212890625,1.190185546875,-0.4730224609375,-74.169921875,16.14990234375,-60.41259765625
0.775146484375,-0.1083984375,0.743408203125,-1.007080078125,0.9918212890625,-0.457763671875,-74.3194580078125,17.4957275390625,-59.6649169921875
0.77294921875,-0.10546875,0.742431640625,-1.0223388671875,1.220703125,-0.5645751953125,-74.3194580078125,17.4957275390625,-59.6649169921875
0.770751953125,-0.108154296875,0.749267578125,-1.068115234375,1.1749267578125,-0.4730224609375,-75.2166748046875,16.2994384765625,-60.5621337890625
0.7705078125,-0.10791015625,0.751220703125,-0.946044921875,1.1749267578125,-0.5340576171875,-73.57177734375,16.448974609375,-60.711669921875
0.771240234375,-0.10693359375,0.742431640625,-1.0528564453125,1.1749267578125,-0.579833984375,-73.4222412109375,17.1966552734375,-61.1602783203125
0.769775390625,-0.107421875,0.750732421875,-0.9613037109375,1.0223388671875,-0.42724609375,-73.4222412109375,17.1966552734375,-61.1602783203125
0.771728515625,-0.1083984375,0.751220703125,-0.946044921875,1.0833740234375,-0.5035400390625,-73.4222412109375,17.1966552734375,-61.1602783203125
0.77294921875,-0.109375,0.742431640625,-1.0223388671875,1.28173828125,-0.5645751953125,-73.7213134765625,16.2994384765625,-60.8612060546875
0.77294921875,-0.10791015625,0.81103515625,-0.946044921875,1.251220703125,-0.48828125,-73.7213134765625,15.1031494140625,-61.1602783203125
0.77490234375,-0.10791015625,0.75341796875,-0.9918212890625,1.220703125,-0.5035400390625,-74.6185302734375,14.5050048828125,-61.4593505859375
0.7724609375,-0.105224609375,0.7451171875,-1.03759765625,1.0833740234375,-0.42724609375,-74.6185302734375,14.5050048828125,-61.4593505859375
0.772216796875,-0.112060546875,0.749267578125,-1.0986328125,1.129150390625,-0.42724609375,-74.6185302734375,14.5050048828125,-61.4593505859375
0.772705078125,-0.109375,0.751708984375,-0.9307861328125,1.1749267578125,-0.5035400390625,-74.6185302734375,14.5050048828125,-61.4593505859375
0.77197265625,-0.107177734375,0.748046875,-0.91552734375,1.3885498046875,-0.5340576171875,-75.3662109375,16.448974609375,-61.309814453125
0.77099609375,-0.10791015625,0.751220703125,-1.068115234375,1.2054443359375,-0.4425048828125,-73.870849609375,16.748046875,-61.0107421875
0.76904296875,-0.110107421875,0.74951171875,-1.0986328125,1.1444091796875,-0.48828125,-74.76806640625,15.252685546875,-61.309814453125
0.774169921875,-0.110595703125,0.746826171875,-0.9918212890625,1.1444091796875,-0.457763671875,-74.6185302734375,16.2994384765625,-60.8612060546875
0.77587890625,-0.110595703125,0.74560546875,-0.9918212890625,1.0986328125,-0.5035400390625,-75.3662109375,16.14990234375,-60.711669921875
0.770263671875,-0.11181640625,0.74658203125,-1.03759765625,1.312255859375,-0.457763671875,-74.468994140625,16.448974609375,-61.60888671875
0.771484375,-0.108154296875,0.744384765625,-0.9918212890625,1.0833740234375,-0.274658203125,-73.7213134765625,16.5985107421875,-60.5621337890625
0.767578125,-0.109375,0.8115234375,-1.1749267578125,0.9765625,-0.54931640625,-74.9176025390625,16.8975830078125,-61.1602783203125
0.771240234375,-0.108642578125,0.74267578125,-0.9918212890625,1.220703125,-0.457763671875,-74.9176025390625,16.8975830078125,-59.6649169921875
0.76953125,-0.1123046875,0.68798828125,-1.0833740234375,1.220703125,-0.518798828125,-74.9176025390625,16.8975830078125,-59.6649169921875
0.77197265625,-0.110595703125,0.7392578125,-1.0833740234375,1.2054443359375,-0.5340576171875,-74.9176025390625,16.8975830078125,-59.6649169921875
0.77099609375,-0.11083984375,0.744140625,-1.03759765625,0.9918212890625,-0.42724609375,-74.9176025390625,17.1966552734375,-59.3658447265625
0.771728515625,-0.107177734375,0.7548828125,-1.0528564453125,1.0986328125,-0.6256103515625,-74.3194580078125,16.5985107421875,-61.1602783203125
0.774169921875,-0.108642578125,0.7392578125,-0.8544921875,1.28173828125,-0.579833984375,-75.067138671875,16.448974609375,-61.0107421875
0.771728515625,-0.111572265625,0.7421875,-0.946044921875,1.28173828125,-0.5950927734375,-75.067138671875,16.448974609375,-61.0107421875
0.77197265625,-0.10986328125,0.751953125,-1.0528564453125,1.2054443359375,-0.396728515625,-75.067138671875,16.448974609375,-61.0107421875
0.77197265625,-0.1103515625,0.7431640625,-1.0986328125,1.0833740234375,-0.4730224609375,-73.870849609375,16.748046875,-61.309814453125
0.77392578125,-0.106689453125,0.7529296875,-1.03759765625,1.2054443359375,-0.579833984375,-74.6185302734375,15.1031494140625,-61.4593505859375
0.7724609375,-0.11376953125,0.745361328125,-0.9613037109375,1.190185546875,-0.48828125,-73.870849609375,15.5517578125,-60.41259765625
0.773681640625,-0.109375,0.811767578125,-1.03759765625,1.28173828125,-0.48828125,-75.067138671875,15.850830078125,-61.0107421875
0.769287109375,-0.10400390625,0.746337890625,-1.007080078125,1.2054443359375,-0.4730224609375,-74.0203857421875,16.2994384765625,-61.4593505859375
0.7744140625,-0.111572265625,0.748779296875,-0.9765625,1.0223388671875,-0.457763671875,-74.0203857421875,16.2994384765625,-61.4593505859375
0.7724609375,-0.10986328125,0.749755859375,-1.0528564453125,1.15966796875,-0.5340576171875,-74.0203857421875,16.2994384765625,-61.4593505859375
0.77294921875,-0.109619140625,0.745849609375,-1.0833740234375,1.0528564453125,-0.48828125,-74.0203857421875,16.8975830078125,-60.8612060546875
0.7724609375,-0.10498046875,0.748046875,-0.9918212890625,1.220703125,-0.5035400390625,-74.0203857421875,16.5985107421875,-61.1602783203125
0.772216796875,-0.108154296875,0.740234375,-0.9002685546875,1.1749267578125,-0.54931640625,-73.870849609375,15.850830078125,-61.0107421875
0.772705078125,-0.109619140625,0.748291015625,-1.0833740234375,1.03759765625,-0.4730224609375,-73.57177734375,17.047119140625,-61.309814453125
0.7724609375,-0.105224609375,0.74853515625,-1.1138916015625,1.03759765625,-0.4730224609375,-73.57177734375,17.047119140625,-61.309814453125
0.771484375,-0.111083984375,0.746826171875,-0.7781982421875,1.190185546875,-0.4730224609375,-73.57177734375,17.047119140625,-61.309814453125
0.773193359375,-0.107177734375,0.745361328125,-0.9002685546875,1.220703125,-0.5035400390625,-74.0203857421875,15.4022216796875,-60.5621337890625
0.7705078125,-0.107421875,0.74560546875,-0.9307861328125,1.1749267578125,-0.5340576171875,-75.067138671875,16.14990234375,-62.80517578125
0.773193359375,-0.107177734375,0.7431640625,-0.9765625,1.068115234375,-0.4425048828125,-73.7213134765625,16.0003662109375,-60.8612060546875
0.774169921875,-0.10693359375,0.6875,-1.068115234375,1.03759765625,-0.5950927734375,-73.7213134765625,16.0003662109375,-60.8612060546875
0.767333984375,-0.1064453125,0.7421875,-0.9918212890625,1.0223388671875,-0.4730224609375,-73.7213134765625,16.0003662109375,-60.8612060546875
0.775634765625,-0.10693359375,0.743896484375,-1.0223388671875,1.2664794921875,-0.5035400390625,-73.7213134765625,16.0003662109375,-60.8612060546875
0.771728515625,-0.110107421875,0.751220703125,-1.0528564453125,1.2359619140625,-0.701904296875,-74.169921875,17.047119140625,-59.814453125
0.77099609375,-0.107177734375,0.744140625,-0.9307861328125,1.0986328125,-0.5340576171875,-75.067138671875,16.748046875,-61.0107421875
0.771240234375,-0.110595703125,0.745849609375,-0.9765625,1.1749267578125,-0.5035400390625,-73.7213134765625,15.7012939453125,-60.8612060546875
0.77490234375,-0.1123046875,0.745361328125,-0.885009765625,1.1444091796875,-0.518798828125,-73.7213134765625,15.7012939453125,-60.8612060546875
0.7724609375,-0.110595703125,0.7470703125,-1.007080078125,1.2664794921875,-0.6103515625,-73.7213134765625,15.7012939453125,-60.8612060546875
0.774658203125,-0.10888671875,0.75244140625,-1.0223388671875,1.190185546875,-0.5645751953125,-73.7213134765625,15.7012939453125,-60.8612060546875
0.773681640625,-0.11181640625,0.742919921875,-1.0223388671875,1.129150390625,-0.48828125,-74.468994140625,15.252685546875,-60.41259765625
0.772216796875,-0.110595703125,0.751220703125,-1.0833740234375,1.03759765625,-0.4730224609375,-75.067138671875,16.748046875,-60.113525390625
0.773193359375,-0.110107421875,0.806640625,-0.9765625,1.0833740234375,-0.48828125,-75.3662109375,16.448974609375,-61.907958984375
0.7734375,-0.106201171875,0.742919921875,-0.9307861328125,1.1749267578125,-0.4425048828125,-75.3662109375,16.448974609375,-61.907958984375
0.771728515625,-0.109375,0.74951171875,-1.007080078125,1.2969970703125,-0.5645751953125,-75.3662109375,16.448974609375,-61.907958984375
0.76953125,-0.1103515625,0.74658203125,-0.885009765625,1.2664794921875,-0.457763671875,-75.3662109375,16.448974609375,-61.907958984375
0.773681640625,-0.111572265625,0.749755859375,-1.0833740234375,1.251220703125,-0.48828125,-74.0203857421875,16.2994384765625,-60.8612060546875
0.773681640625,-0.109130859375,0.7470703125,-0.9765625,1.1138916015625,-0.48828125,-73.870849609375,16.748046875,-61.907958984375
0.77099609375,-0.108154296875,0.75341796875,-1.1138916015625,1.0833740234375,-0.5645751953125,-73.4222412109375,17.1966552734375,-61.1602783203125
0.7685546875,-0.108642578125,0.748779296875,-0.8392333984375,1.1138916015625,-0.54931640625,-73.4222412109375,17.1966552734375,-61.1602783203125
0.773681640625,-0.111083984375,0.748291015625,-0.9613037109375,1.15966796875,-0.457763671875,-73.4222412109375,17.1966552734375,-61.1602783203125
0.7744140625,-0.113525390625,0.75537109375,-0.9002685546875,1.129150390625,-0.48828125,-73.4222412109375,17.1966552734375,-61.1602783203125
0.771728515625,-0.1064453125,0.74951171875,-0.91552734375,1.068115234375,-0.457763671875,-74.76806640625,17.047119140625,-61.309814453125
0.772216796875,-0.1083984375,0.74072265625,-1.007080078125,1.1138916015625,-0.5035400390625,-74.0203857421875,15.1031494140625,-62.0574951171875
0.77001953125,-0.106689453125,0.688720703125,-0.9918212890625,1.190185546875,-0.4425048828125,-74.3194580078125,15.4022216796875,-61.7584228515625
0.774169921875,-0.107421875,0.744384765625,-1.03759765625,1.15966796875,-0.518798828125,-74.3194580078125,15.4022216796875,-61.7584228515625
0.7744140625,-0.10546875,0.747802734375,-0.946044921875,1.2359619140625,-0.4730224609375,-74.3194580078125,15.4022216796875,-61.7584228515625
0.772216796875,-0.1083984375,0.74609375,-1.0223388671875,1.2054443359375,-0.579833984375,-74.3194580078125,15.4022216796875,-61.7584228515625
0.7705078125,-0.108642578125,0.74365234375,-0.9918212890625,1.190185546875,-0.457763671875,-74.76806640625,15.850830078125,-61.309814453125
0.777099609375,-0.112060546875,0.747314453125,-1.0833740234375,1.0986328125,-0.6256103515625,-74.3194580078125,16.5985107421875,-60.2630615234375
0.7705078125,-0.107421875,0.745849609375,-0.9918212890625,1.190185546875,-0.518798828125,-73.7213134765625,16.0003662109375,-60.8612060546875
0.772216796875,-0.10546875,0.749267578125,-1.03759765625,1.220703125,-0.5340576171875,-75.067138671875,15.252685546875,-61.0107421875
0.770263671875,-0.110107421875,0.80810546875,-1.068115234375,1.129150390625,-0.5340576171875,-73.870849609375,16.748046875,-62.20703125
0.77197265625,-0.109375,0.7490234375,-1.03759765625,1.0833740234375,-0.518798828125,-73.870849609375,16.748046875,-62.20703125
0.7734375,-0.105712890625,0.748291015625,-1.03759765625,1.15966796875,-0.457763671875,-73.870849609375,16.748046875,-62.20703125
0.773193359375,-0.107421875,0.746826171875,-1.0223388671875,1.1749267578125,-0.457763671875,-73.870849609375,16.748046875,-62.20703125
0.77294921875,-0.11181640625,0.7431640625,-0.9002685546875,1.2054443359375,-0.48828125,-75.5157470703125,16.5985107421875,-60.8612060546875
0.775634765625,-0.108642578125,0.75146484375,-0.9918212890625,1.1444091796875,-0.48828125,-73.870849609375,16.748046875,-60.41259765625
0.775146484375,-0.10791015625,0.752197265625,-0.9307861328125,1.1138916015625,-0.701904296875,-73.870849609375,16.448974609375,-60.711669921875
0.7734375,-0.10791015625,0.810791015625,-1.0223388671875,1.190185546875,-0.640869140625,-74.3194580078125,17.4957275390625,-60.5621337890625
0.77294921875,-0.109130859375,0.744873046875,-0.9765625,1.28173828125,-0.4730224609375,-74.3194580078125,16.5985107421875,-60.5621337890625
0.770263671875,-0.1103515625,0.7587890625,-0.946044921875,1.1749267578125,-0.396728515625,-74.9176025390625,16.8975830078125,-61.7584228515625
0.773681640625,-0.107421875,0.74609375,-1.03759765625,1.007080078125,-0.67138671875,-74.0203857421875,16.2994384765625,-61.7584228515625
0.77001953125,-0.10986328125,0.751220703125,-0.9307861328125,1.1444091796875,-0.5950927734375,-74.3194580078125,16.5985107421875,-60.8612060546875
0.770263671875,-0.10791015625,0.745849609375,-0.9613037109375,1.1138916015625,-0.457763671875,-74.468994140625,15.850830078125,-61.309814453125
0.770263671875,-0.108154296875,0.74951171875,-1.007080078125,1.2664794921875,-0.396728515625,-74.0203857421875,15.4022216796875,-60.5621337890625
0.7734375,-0.1103515625,0.7509765625,-0.9918212890625,1.0986328125,-0.5645751953125,-76.4129638671875,16.5985107421875,-61.4593505859375
0.773681640625,-0.108642578125,0.74560546875,-0.9307861328125,1.15966796875,-0.3509521484375,-74.0203857421875,16.2994384765625,-60.8612060546875
0.772216796875,-0.109375,0.6884765625,-1.007080078125,1.251220703125,-0.518798828125,-73.4222412109375,16.2994384765625,-61.4593505859375
0.771728515625,-0.10986328125,0.74365234375,-1.0833740234375,1.1444091796875,-0.5645751953125,-73.272705078125,16.448974609375,-62.20703125
0.76953125,-0.109130859375,0.74951171875,-0.9613037109375,1.251220703125,-0.42724609375,-74.76806640625,14.35546875,-61.60888671875
0.771240234375,-0.1083984375,0.747314453125,-1.0223388671875,1.1444091796875,-0.54931640625,-74.76806640625,14.35546875,-61.60888671875
0.77197265625,-0.107177734375,0.688232421875,-1.0528564453125,1.03759765625,-0.579833984375,-74.468994140625,15.252685546875,-61.60888671875
0.77294921875,-0.107421875,0.7392578125,-0.9765625,1.1138916015625,-0.54931640625,-74.6185302734375,15.4022216796875,-60.8612060546875
0.775146484375,-0.11279296875,0.748046875,-1.0223388671875,1.1444091796875,-0.5645751953125,-74.9176025390625,16.5985107421875,-61.1602783203125
0.77294921875,-0.10791015625,0.746826171875,-1.03759765625,1.129150390625,-0.48828125,-74.9176025390625,16.5985107421875,-61.1602783203125
0.774169921875,-0.11083984375,0.73779296875,-1.0528564453125,1.129150390625,-0.48828125,-74.6185302734375,15.4022216796875,-61.7584228515625
0.7734375,-0.111328125,0.80615234375,-0.9765625,1.15966796875,-0.579833984375,-73.57177734375,14.95361328125,-60.113525390625
0.771728515625,-0.106201171875,0.744140625,-0.8087158203125,1.0528564453125,-0.54931640625,-74.169921875,15.5517578125,-61.0107421875
0.772705078125,-0.107666015625,0.744384765625,-0.9918212890625,1.0528564453125,-0.5035400390625,-74.9176025390625,16.2994384765625,-60.5621337890625
0.770263671875,-0.111083984375,0.748779296875,-1.1444091796875,1.1444091796875,-0.5340576171875,-74.9176025390625,16.2994384765625,-60.5621337890625
0.773193359375,-0.106689453125,0.745361328125,-0.9613037109375,1.03759765625,-0.457763671875,-74.76806640625,15.850830078125,-61.309814453125
0.7744140625,-0.103515625,0.746337890625,-1.068115234375,1.1749267578125,-0.4425048828125,-74.468994140625,15.850830078125,-61.309814453125
0.774169921875,-0.109375,0.7490234375,-0.9307861328125,1.2054443359375,-0.5340576171875,-74.169921875,17.34619140625,-61.0107421875
0.767822265625,-0.108154296875,0.74462890625,-0.9307861328125,1.190185546875,-0.579833984375,-74.169921875,17.34619140625,-61.0107421875
0.769775390625,-0.111572265625,0.740478515625,-1.0528564453125,1.15966796875,-0.5645751953125,-74.169921875,17.34619140625,-61.0107421875
0.771240234375,-0.1083984375,0.74951171875,-0.9765625,1.2359619140625,-0.48828125,-74.0203857421875,14.8040771484375,-61.4593505859375
0.767822265625,-0.107421875,0.6904296875,-0.946044921875,1.220703125,-0.4425048828125,-75.8148193359375,15.4022216796875,-62.3565673828125
0.770751953125,-0.1103515625,0.7490234375,-1.0223388671875,1.0833740234375,-0.640869140625,-74.3194580078125,15.4022216796875,-60.8612060546875
0.77001953125,-0.112060546875,0.746826171875,-0.9918212890625,1.2664794921875,-0.5035400390625,-73.7213134765625,16.8975830078125,-60.5621337890625
0.771240234375,-0.10888671875,0.754638671875,-0.9765625,1.2054443359375,-0.5340576171875,-73.57177734375,15.252685546875,-60.113525390625
0.77294921875,-0.112060546875,0.749267578125,-1.03759765625,1.220703125,-0.5035400390625,-73.57177734375,15.252685546875,-60.113525390625
0.77197265625,-0.10986328125,0.745361328125,-1.007080078125,1.190185546875,-0.48828125,-73.57177734375,15.252685546875,-60.113525390625
